ID_Cliente;Idade;Sexo;Nacionalidade;Estado_Origem;Viaja_Com;Renda_Presumida;Fidelidade
548;42;F;BR;PI;Sozinho;15.04;Prata
549;59;F;BR;RS;Casal;9.15;Bronze
550;39;F;BR;AM;Casal;23.13;Prata
551;30;M;AR;RN;Casal;19.08;Bronze
552;56;M;BR;RN;Casal;58.12;Prata
553;63;F;BR;AC;Casal;32.31;Bronze
554;77;M;BR;GO;Familia;15.8;Prata
555;42;F;CL;AL;Sozinho;14.03;Prata
556;72;F;BR;TO;Casal;42.76;Bronze
557;37;M;PE;BA;Sozinho;29.92;Bronze
558;65;F;PT;SC;Casal;32.21;Bronze
559;61;M;PE;MA;Casal;8.67;Prata
560;55;F;PE;RO;Familia;32.41;Bronze
561;78;F;BR;RJ;Familia;36.07;Bronze
562;56;F;AR;DF;Sozinho;18.8;Bronze
563;48;M;BR;RN;Casal;26.15;Bronze
564;72;F;BR;RJ;Sozinho;29.44;Prata
565;58;M;BR;MG;Sozinho;24.49;Bronze
566;72;M;BR;PB;Casal;28.7;Bronze
567;31;F;CO;MT;Sozinho;7.65;Bronze
568;23;M;US;MA;Amigos;14.48;Bronze
569;20;F;BR;RJ;Sozinho;35.42;Bronze
570;48;M;PT;RN;Familia;10.89;Ouro
571;59;F;BR;RR;Amigos;23.05;Prata
572;75;M;BR;RO;Amigos;19.55;Ouro
573;59;M;BR;MA;Casal;20.51;Bronze
574;65;F;CO;BA;Casal;25.03;Bronze
575;79;M;AR;MG;Familia;20.34;Prata
576;67;M;BR;GO;Casal;24.06;Ouro
577;64;F;CL;AL;Sozinho;31.49;Prata
578;31;M;BR;SP;Casal;38.17;Bronze
579;47;F;AR;AP;Sozinho;45.5;Prata
580;56;M;BR;TO;Sozinho;19.51;Prata
581;65;F;BR;PA;Familia;15.48;Bronze
582;32;F;PE;PI;Familia;108.53;Ouro
583;49;F;BR;AP;Familia;38.02;Bronze
584;71;M;BR;MA;Casal;15.16;Prata
585;62;F;PE;DF;Casal;96.64;Bronze
586;39;M;BR;PA;Sozinho;27.39;Bronze
587;74;F;BR;SC;Familia;6.4;Prata
588;34;M;CL;MT;Familia;12.91;Bronze
589;66;M;BR;SC;Familia;15.93;Bronze
590;60;M;AR;RS;Familia;21.84;Prata
591;31;M;BR;RR;Casal;10.36;Prata
592;62;M;BR;GO;Sozinho;11.35;Bronze
593;76;M;PE;MT;Familia;19.92;Prata
594;52;M;BR;GO;Sozinho;24.75;Bronze
595;49;M;BR;DF;Sozinho;126.13;Bronze
596;32;F;PT;RJ;Casal;56.76;Bronze
597;59;F;BR;RS;Familia;15.19;Bronze
598;57;M;BR;PI;Amigos;47.18;Bronze
599;61;M;PE;RO;Sozinho;14.98;Bronze
600;66;M;BR;PB;Casal;15.6;Prata
601;49;M;BR;MG;Sozinho;24.35;Bronze
602;29;M;BR;DF;Sozinho;21.74;Prata
603;73;F;BR;DF;Sozinho;41.0;Bronze
604;67;F;BR;ES;Sozinho;42.85;Bronze
605;40;F;BR;MA;Amigos;106.79;Bronze
606;41;F;BR;PI;Sozinho;14.64;Bronze
607;20;M;BR;MT;Amigos;10.38;Prata
608;29;M;BR;AM;Amigos;71.48;Bronze
609;65;M;US;MT;Casal;15.78;Ouro
610;54;M;AR;RS;Sozinho;23.0;Bronze
611;71;F;BR;CE;Casal;17.7;Prata
612;61;M;BR;DF;Sozinho;20.66;Prata
613;51;M;BR;AC;Casal;35.69;Prata
614;37;M;BR;MT;Sozinho;34.95;Prata
615;54;M;BR;ES;Sozinho;15.12;Bronze
616;68;M;BR;CE;Amigos;20.57;Bronze
617;70;M;BR;DF;Familia;28.9;Prata
618;21;F;AR;RN;Sozinho;14.98;Prata
619;46;F;BR;RR;Familia;47.3;Prata
620;75;M;BR;RJ;Casal;15.62;Prata
621;51;F;BR;DF;Casal;19.07;Bronze
622;36;M;AR;RJ;Sozinho;27.95;Bronze
623;69;F;PE;PE;Casal;25.06;Ouro
624;37;F;BR;CE;Casal;11.86;Bronze
625;56;F;BR;DF;Casal;17.79;Prata
626;31;F;PE;RN;Sozinho;36.59;Bronze
627;76;M;BR;SE;Familia;21.89;Prata
628;53;M;BR;PE;Casal;19.24;Bronze
629;42;M;BR;PE;Casal;36.24;Prata
630;43;M;BR;SP;Casal;9.08;Bronze
631;73;F;US;RO;Sozinho;42.62;Ouro
632;65;M;BR;RS;Familia;6.84;Bronze
633;28;M;BR;CE;Familia;10.58;Prata
634;70;F;BR;MT;Sozinho;35.33;Bronze
635;46;F;BR;RS;Amigos;23.29;Bronze
636;76;M;BR;CE;Familia;11.19;Bronze
637;52;F;BR;SE;Amigos;5.15;Bronze
638;50;M;BR;SP;Sozinho;34.82;Bronze
639;71;F;PE;SC;Casal;27.44;Bronze
640;60;M;BR;PB;Sozinho;29.02;Bronze
641;58;M;BR;CE;Casal;22.82;Bronze
642;38;F;BR;MS;Casal;43.81;Prata
643;28;M;BR;GO;Familia;26.23;Bronze
644;55;M;BR;MG;Familia;19.33;Bronze
645;27;M;BR;RO;Casal;73.96;Bronze
646;52;F;BR;PR;Sozinho;39.34;Bronze
647;45;M;BR;PR;Casal;39.99;Bronze
648;37;M;BR;PA;Sozinho;27.47;Bronze
649;60;F;BR;MT;Casal;13.5;Bronze
650;31;M;BR;SE;Casal;14.44;Bronze
651;31;M;BR;RN;Casal;18.5;Prata
652;66;M;BR;MT;Familia;10.92;Prata
653;33;M;BR;PR;Amigos;18.86;Bronze
654;57;M;BR;MT;Sozinho;21.4;Bronze
655;22;M;PE;MA;Casal;8.81;Bronze
656;39;M;BR;GO;Casal;11.87;Bronze
657;68;F;BR;PE;Casal;12.68;Bronze
658;63;F;BR;PR;Sozinho;14.43;Bronze
659;46;M;BR;RS;Casal;17.3;Bronze
660;53;M;BR;AM;Amigos;23.83;Bronze
661;24;M;BR;SC;Casal;55.23;Bronze
662;74;M;CL;PR;Sozinho;9.13;Bronze
663;39;F;BR;PE;Casal;19.12;Bronze
664;35;F;BR;DF;Casal;35.36;Bronze
665;27;M;PE;CE;Sozinho;10.84;Bronze
666;57;M;BR;ES;Casal;7.82;Bronze
667;50;M;BR;PR;Familia;16.82;Bronze
668;25;M;CO;CE;Amigos;25.59;Bronze
669;62;M;PE;AL;Familia;43.56;Bronze
670;67;F;CL;PR;Casal;27.64;Bronze
671;19;M;BR;PR;Casal;43.32;Bronze
672;65;M;US;PI;Amigos;8.92;Prata
673;38;M;CL;BA;Amigos;30.16;Prata
674;78;M;BR;RO;Casal;8.29;Prata
675;38;M;AR;RO;Familia;19.97;Bronze
676;27;F;BR;DF;Amigos;33.19;Prata
677;36;F;CL;PE;Casal;11.49;Bronze
678;42;F;BR;PE;Familia;26.95;Bronze
679;66;M;BR;RR;Sozinho;7.31;Prata
680;61;F;BR;RS;Familia;20.25;Bronze
681;40;M;BR;PB;Sozinho;44.54;Bronze
682;20;F;BR;GO;Sozinho;7.41;Prata
683;18;M;BR;RN;Sozinho;19.86;Bronze
684;72;M;AR;SP;Familia;13.34;Prata
685;34;M;BR;SC;Amigos;36.7;Bronze
686;49;F;CL;RJ;Familia;48.02;Bronze
687;50;F;BR;SP;Sozinho;12.02;Prata
688;20;F;CO;SP;Casal;17.18;Prata
689;26;F;BR;RN;Familia;18.55;Prata
690;45;F;BR;PI;Casal;11.82;Prata
691;38;F;BR;RJ;Familia;13.33;Bronze
692;31;M;BR;AL;Casal;11.79;Bronze
693;23;M;BR;TO;Familia;79.02;Ouro
694;74;F;BR;AM;Sozinho;62.55;Bronze
695;70;F;BR;MA;Casal;49.01;Bronze
696;63;M;BR;RS;Casal;9.83;Bronze
697;60;M;BR;GO;Familia;14.47;Bronze
698;77;F;BR;PR;Familia;23.2;Bronze
699;46;M;CO;GO;Sozinho;40.31;Prata
700;68;M;BR;RS;Sozinho;12.25;Bronze
701;59;F;BR;PB;Casal;12.09;Bronze
702;40;F;BR;RS;Casal;10.48;Bronze
703;31;F;CO;BA;Familia;16.81;Bronze
704;70;F;AR;SC;Familia;20.14;Prata
705;55;F;BR;PI;Casal;9.29;Prata
706;65;F;CO;RJ;Familia;10.17;Prata
707;29;F;BR;MT;Familia;53.75;Ouro
708;33;M;BR;RJ;Casal;15.17;Prata
709;37;M;BR;PI;Familia;23.92;Bronze
710;51;M;BR;PE;Casal;21.46;Bronze
711;28;M;BR;RO;Sozinho;6.16;Bronze
712;42;M;BR;PB;Familia;46.79;Bronze
713;43;M;AR;MA;Sozinho;29.55;Prata
714;43;F;BR;AL;Familia;19.81;Prata
715;37;F;BR;RJ;Casal;24.89;Prata
716;19;F;BR;SC;Familia;29.29;Ouro
717;70;M;BR;DF;Familia;12.57;Bronze
718;56;M;BR;RO;Casal;24.85;Bronze
719;42;F;BR;MA;Casal;18.13;Bronze
720;54;F;BR;RO;Sozinho;20.3;Bronze
721;18;M;BR;PE;Sozinho;48.21;Prata
722;57;M;BR;SE;Familia;37.57;Bronze
723;33;F;BR;BA;Amigos;35.67;Prata
724;68;F;BR;RR;Sozinho;17.72;Prata
725;33;F;BR;SC;Sozinho;26.07;Ouro
726;42;F;AR;SE;Sozinho;25.79;Prata
727;19;M;BR;RN;Casal;29.49;Bronze
728;66;M;BR;PE;Familia;28.25;Bronze
729;72;M;BR;RJ;Sozinho;24.1;Ouro
730;66;M;BR;PB;Casal;28.41;Bronze
731;30;M;BR;CE;Amigos;22.63;Prata
732;21;F;CL;SE;Familia;11.33;Bronze
733;67;F;BR;PA;Amigos;14.97;Ouro
734;23;M;BR;MA;Casal;90.01;Prata
735;40;M;BR;AC;Familia;13.22;Prata
736;71;F;PE;AP;Sozinho;37.09;Bronze
737;77;F;BR;PE;Familia;13.85;Bronze
738;53;F;BR;SE;Familia;26.99;Bronze
739;74;F;BR;RR;Amigos;25.57;Prata
740;28;F;PE;PR;Amigos;14.23;Bronze
741;57;M;AR;PA;Amigos;57.13;Prata
742;68;F;BR;PA;Amigos;27.35;Prata
743;43;F;BR;RS;Casal;20.88;Prata
744;71;M;PE;RS;Sozinho;39.16;Prata
745;20;M;PT;BA;Casal;11.13;Bronze
746;47;F;BR;ES;Familia;19.03;Bronze
747;58;F;BR;SC;Casal;25.89;Bronze
748;64;F;US;AM;Familia;39.91;Prata
749;33;M;AR;MS;Familia;9.56;Bronze
750;18;M;BR;CE;Casal;9.44;Bronze
751;48;M;BR;MG;Sozinho;12.16;Bronze
752;21;F;AR;AP;Familia;21.29;Prata
753;55;F;BR;PR;Casal;18.44;Prata
754;48;F;US;SE;Sozinho;21.28;Bronze
755;31;M;BR;MT;Casal;49.94;Bronze
756;20;M;BR;AP;Casal;40.67;Prata
757;53;M;CO;AP;Casal;8.22;Prata
758;20;F;BR;ES;Amigos;11.22;Bronze
759;65;F;BR;MT;Sozinho;22.25;Bronze
760;22;F;BR;MG;Familia;65.27;Bronze
761;43;M;US;PE;Casal;21.94;Bronze
762;69;M;BR;AP;Amigos;9.78;Ouro
763;55;M;BR;AM;Familia;7.53;Bronze
764;44;F;BR;MG;Sozinho;17.33;Bronze
765;23;F;BR;RR;Sozinho;8.71;Bronze
766;61;M;BR;RS;Familia;62.75;Prata
767;64;F;BR;AP;Amigos;29.55;Bronze
768;79;M;PE;MT;Casal;17.53;Prata
769;65;M;AR;MS;Familia;20.39;Bronze
770;55;M;BR;AM;Casal;11.17;Bronze
771;37;F;BR;RN;Familia;19.3;Prata
772;66;M;BR;AC;Casal;42.53;Bronze
773;72;M;BR;RJ;Familia;36.28;Bronze
774;69;M;BR;TO;Casal;18.91;Bronze
775;59;F;BR;PA;Casal;26.88;Bronze
776;68;F;PT;PB;Familia;29.58;Prata
777;32;M;BR;CE;Familia;35.63;Prata
778;73;M;PE;AC;Casal;12.41;Bronze
779;61;M;CL;MS;Familia;55.79;Bronze
780;53;M;BR;AL;Familia;14.94;Bronze
781;54;F;BR;MA;Casal;11.05;Prata
782;62;F;AR;AC;Casal;10.8;Prata
783;70;F;BR;DF;Sozinho;37.75;Bronze
784;62;F;BR;BA;Amigos;10.56;Bronze
785;39;M;BR;PA;Familia;13.52;Ouro
786;70;M;BR;SC;Sozinho;166.4;Prata
787;31;F;AR;MG;Sozinho;34.89;Ouro
788;66;F;BR;MT;Sozinho;27.1;Prata
789;79;M;BR;SP;Sozinho;33.1;Bronze
790;74;F;US;PB;Amigos;24.47;Bronze
791;21;F;CL;PI;Sozinho;30.0;Bronze
792;64;M;BR;SC;Casal;16.72;Bronze
793;69;M;AR;PB;Sozinho;16.93;Bronze
794;77;F;PE;PR;Familia;22.21;Bronze
795;75;F;BR;AL;Casal;14.35;Bronze
796;61;M;CL;PR;Sozinho;15.29;Bronze
797;30;M;PE;AM;Familia;12.62;Bronze
798;67;F;BR;SE;Familia;7.84;Bronze
799;39;F;AR;RS;Familia;15.28;Prata
800;38;M;AR;MT;Sozinho;20.92;Bronze
801;74;F;BR;AM;Casal;25.95;Prata
802;73;M;BR;AL;Casal;16.37;Bronze
803;75;F;PT;AP;Casal;16.55;Bronze
804;40;M;BR;SP;Sozinho;76.18;Bronze
805;39;M;AR;SP;Familia;39.8;Bronze
806;24;F;CL;PB;Familia;15.66;Bronze
807;79;F;BR;RN;Familia;7.4;Bronze
808;29;F;BR;AL;Casal;39.95;Bronze
809;67;F;BR;PE;Familia;20.45;Prata
810;40;F;AR;RR;Sozinho;20.62;Bronze
811;63;F;BR;PI;Familia;12.45;Bronze
812;65;M;BR;AC;Sozinho;8.16;Prata
813;32;F;BR;MA;Sozinho;11.16;Bronze
814;66;M;BR;SE;Familia;12.02;Prata
815;55;M;BR;TO;Amigos;13.4;Bronze
816;62;M;BR;RR;Sozinho;38.0;Ouro
817;51;M;BR;PI;Casal;42.09;Bronze
818;39;M;BR;SC;Familia;23.5;Prata
819;19;M;AR;RO;Familia;35.31;Bronze
820;40;M;BR;PB;Familia;37.93;Bronze
821;38;F;CL;CE;Casal;35.74;Prata
822;40;F;CL;ES;Familia;52.23;Bronze
823;78;M;BR;AM;Casal;29.49;Bronze
824;44;F;BR;RJ;Casal;9.94;Bronze
825;43;M;BR;AM;Casal;36.84;Bronze
826;31;F;BR;CE;Casal;37.81;Bronze
827;49;M;BR;BA;Familia;14.07;Ouro
828;69;F;BR;TO;Casal;114.84;Bronze
829;47;M;BR;GO;Familia;6.83;Bronze
830;55;F;BR;RO;Familia;29.7;Bronze
831;75;F;AR;ES;Sozinho;33.54;Bronze
832;36;M;BR;SC;Familia;25.4;Bronze
833;34;M;BR;PA;Sozinho;25.55;Bronze
834;61;M;PE;SE;Familia;7.73;Bronze
835;57;M;BR;PE;Casal;19.4;Bronze
836;32;M;BR;RR;Casal;32.56;Bronze
837;37;F;BR;RS;Familia;45.25;Bronze
838;58;F;BR;RJ;Sozinho;9.14;Prata
839;75;F;BR;PB;Amigos;45.68;Prata
840;48;F;BR;PE;Amigos;14.0;Bronze
841;18;F;BR;MG;Familia;12.13;Prata
842;51;M;US;MS;Familia;31.7;Bronze
843;29;M;BR;RR;Casal;18.15;Bronze
844;31;F;BR;PI;Familia;39.51;Bronze
845;60;F;BR;RR;Familia;41.51;Bronze
846;75;F;BR;SC;Casal;8.59;Prata
847;64;F;BR;PA;Familia;5.71;Bronze
848;35;F;BR;AL;Sozinho;13.53;Bronze
849;76;M;BR;PA;Sozinho;18.27;Prata
850;50;M;BR;TO;Sozinho;16.28;Bronze
851;27;F;BR;RO;Casal;24.45;Prata
852;25;M;BR;MS;Casal;62.93;Ouro
853;31;F;BR;TO;Sozinho;16.1;Bronze
854;66;F;BR;BA;Casal;40.51;Prata
855;57;F;BR;TO;Amigos;10.81;Prata
856;52;F;PT;PI;Sozinho;29.48;Ouro
857;69;F;BR;PE;Casal;23.96;Bronze
858;41;M;BR;RR;Sozinho;12.34;Prata
859;64;M;BR;MG;Familia;67.01;Bronze
860;59;F;CL;RN;Casal;29.14;Prata
861;51;M;BR;PI;Casal;31.75;Ouro
862;67;M;BR;PR;Casal;30.74;Bronze
863;79;F;BR;MA;Sozinho;55.31;Bronze
864;33;F;BR;RR;Sozinho;17.99;Bronze
865;32;M;BR;RO;Familia;15.65;Bronze
866;59;F;CL;SE;Familia;14.66;Bronze
867;66;F;BR;DF;Amigos;33.13;Bronze
868;56;F;CL;PR;Sozinho;16.25;Ouro
869;74;F;CO;PE;Familia;33.64;Bronze
870;72;F;CO;PI;Casal;42.47;Ouro
871;71;F;BR;BA;Sozinho;19.1;Prata
872;49;M;CL;TO;Amigos;9.82;Prata
873;54;F;BR;MA;Familia;24.59;Bronze
874;19;M;BR;MS;Familia;18.0;Bronze
875;45;M;PE;AM;Sozinho;22.72;Ouro
876;38;F;BR;RR;Sozinho;20.54;Bronze
877;26;M;CL;CE;Sozinho;19.47;Bronze
878;29;F;BR;AM;Familia;22.31;Prata
879;66;F;BR;SE;Amigos;41.78;Bronze
880;37;F;BR;RN;Sozinho;59.41;Prata
881;19;F;BR;SP;Sozinho;20.74;Bronze
882;54;M;BR;TO;Familia;52.58;Prata
883;31;M;PT;MA;Casal;14.89;Prata
884;47;F;BR;SC;Casal;36.27;Prata
885;41;M;PE;RR;Amigos;12.9;Bronze
886;43;F;BR;PB;Familia;23.61;Ouro
887;50;F;BR;DF;Sozinho;32.61;Prata
888;41;F;CL;PA;Familia;8.65;Prata
889;26;F;BR;AL;Casal;31.7;Bronze
890;79;F;BR;MA;Casal;19.47;Prata
891;60;F;BR;RR;Casal;23.07;Bronze
892;52;M;BR;RJ;Familia;39.62;Bronze
893;19;F;BR;BA;Casal;38.57;Bronze
894;60;F;BR;SE;Casal;22.24;Bronze
895;25;M;BR;AL;Casal;6.82;Bronze
896;69;F;BR;PE;Familia;22.22;Prata
897;68;F;BR;CE;Sozinho;20.49;Prata
898;18;M;BR;RO;Familia;13.22;Bronze
899;64;M;CO;PB;Casal;45.19;Bronze
900;44;F;BR;RJ;Casal;37.65;Bronze
901;30;M;BR;AL;Casal;21.27;Bronze
902;54;F;PE;RO;Familia;15.55;Bronze
903;30;M;PE;SE;Sozinho;37.94;Bronze
904;79;F;BR;RO;Casal;80.15;Bronze
905;40;F;BR;SE;Familia;14.4;Prata
906;35;M;BR;PR;Casal;19.77;Prata
907;46;M;CL;BA;Casal;73.82;Bronze
908;74;F;PE;RS;Casal;127.98;Ouro
909;28;F;BR;MA;Familia;15.24;Prata
910;74;F;BR;RJ;Casal;26.34;Bronze
911;45;F;CL;AL;Sozinho;22.2;Prata
912;68;M;AR;AM;Sozinho;40.31;Prata
913;33;M;CO;PR;Familia;32.89;Bronze
914;55;F;PE;ES;Casal;24.29;Bronze
915;34;M;BR;PI;Familia;32.17;Prata
916;49;F;BR;PB;Sozinho;32.51;Prata
917;18;F;BR;DF;Amigos;22.54;Bronze
918;62;M;CL;RS;Casal;39.46;Bronze
919;52;M;BR;TO;Casal;54.59;Prata
920;45;F;BR;AC;Familia;6.36;Prata
921;72;M;BR;PR;Familia;21.26;Bronze
922;61;M;BR;PA;Sozinho;19.12;Bronze
923;19;M;BR;RR;Amigos;47.02;Bronze
924;54;M;BR;AM;Sozinho;33.51;Prata
925;19;F;BR;ES;Familia;20.7;Prata
926;68;M;BR;RR;Sozinho;15.62;Bronze
927;24;F;BR;MT;Familia;7.12;Prata
928;66;M;BR;RN;Casal;34.46;Bronze
929;70;F;PE;CE;Sozinho;13.58;Bronze
930;66;F;BR;ES;Amigos;51.86;Bronze
931;29;F;BR;CE;Familia;22.85;Bronze
932;69;M;BR;AM;Casal;24.01;Bronze
933;63;M;PT;RO;Casal;24.18;Bronze
934;57;F;BR;PI;Familia;6.36;Prata
935;36;M;BR;RO;Familia;43.78;Prata
936;49;F;BR;AP;Casal;21.6;Prata
937;49;M;BR;RS;Sozinho;13.25;Bronze
938;74;F;BR;MS;Amigos;23.5;Bronze
939;58;M;BR;MG;Familia;13.09;Bronze
940;42;M;US;AP;Amigos;19.65;Bronze
941;48;F;BR;MG;Sozinho;39.27;Ouro
942;32;M;BR;CE;Familia;18.48;Bronze
943;55;M;BR;SC;Casal;31.04;Bronze
944;54;F;PE;PE;Casal;16.74;Ouro
945;49;F;CL;PA;Casal;19.61;Prata
946;66;M;BR;AP;Familia;15.81;Bronze
947;53;M;BR;RN;Sozinho;39.19;Prata
948;59;M;AR;RN;Casal;21.01;Bronze
949;24;F;BR;DF;Familia;18.55;Prata
950;18;F;BR;PB;Sozinho;19.28;Bronze
951;53;M;BR;RS;Amigos;31.37;Bronze
952;28;F;BR;RR;Casal;12.17;Bronze
953;29;M;BR;SE;Familia;25.64;Ouro
954;55;M;BR;DF;Casal;44.56;Bronze
955;39;M;BR;SP;Familia;23.28;Bronze
956;24;F;BR;PR;Amigos;12.45;Bronze
957;57;F;BR;MS;Sozinho;17.88;Bronze
958;78;M;BR;MG;Familia;22.35;Bronze
959;57;M;BR;MA;Sozinho;24.69;Bronze
960;74;F;BR;PR;Familia;11.51;Bronze
961;48;F;BR;PE;Sozinho;18.6;Ouro
962;59;M;AR;MS;Familia;6.44;Prata
963;70;F;BR;PR;Casal;16.29;Prata
964;30;M;BR;RO;Casal;20.28;Bronze
965;45;M;BR;PA;Sozinho;33.29;Ouro
966;20;M;BR;MT;Casal;15.7;Ouro
967;42;M;CO;AM;Sozinho;19.71;Bronze
968;49;M;CO;PE;Casal;42.86;Bronze
969;26;F;BR;SP;Sozinho;14.16;Bronze
970;43;F;AR;SP;Familia;59.8;Bronze
971;47;M;BR;RN;Familia;38.86;Prata
972;21;M;BR;MS;Casal;36.84;Bronze
973;54;F;BR;AL;Familia;30.33;Bronze
974;31;M;PE;MS;Familia;19.34;Bronze
975;39;M;BR;PI;Sozinho;9.61;Bronze
976;41;M;BR;MT;Casal;20.74;Bronze
977;67;F;AR;PA;Sozinho;19.05;Prata
978;68;M;BR;DF;Sozinho;9.28;Prata
979;62;F;AR;AL;Sozinho;71.27;Bronze
980;45;F;BR;RO;Casal;58.95;Bronze
981;19;F;BR;RR;Casal;32.06;Bronze
982;41;F;AR;TO;Casal;19.62;Prata
983;74;M;BR;ES;Familia;28.01;Bronze
984;36;F;BR;AL;Casal;12.9;Prata
985;44;F;BR;ES;Amigos;22.31;Prata
986;67;M;BR;SC;Casal;7.31;Prata
987;51;M;PE;AC;Casal;23.79;Prata
988;29;F;BR;MA;Amigos;43.27;Prata
989;59;M;CO;PE;Familia;16.43;Bronze
990;22;M;AR;ES;Casal;21.06;Bronze
991;34;M;PE;MT;Sozinho;40.27;Prata
992;32;M;BR;AP;Casal;26.38;Prata
993;32;F;BR;CE;Sozinho;19.68;Bronze
994;70;M;BR;PR;Sozinho;5.91;Bronze
995;43;F;BR;GO;Sozinho;16.56;Ouro
996;54;F;BR;PI;Amigos;29.42;Prata
997;72;M;BR;RR;Sozinho;37.5;Bronze
998;49;F;BR;PI;Casal;28.64;Prata
999;73;F;BR;MA;Amigos;35.06;Bronze
1000;39;F;BR;SE;Sozinho;76.23;Bronze
1001;18;M;BR;SP;Sozinho;35.43;Bronze
1002;28;M;BR;BA;Casal;8.89;Bronze
1003;36;F;BR;AL;Familia;17.36;Bronze
1004;19;F;AR;PR;Casal;18.45;Prata
1005;77;M;PT;SC;Casal;31.59;Ouro
1006;49;F;BR;GO;Sozinho;21.91;Bronze
1007;23;M;BR;MA;Casal;32.68;Prata
1008;53;F;BR;MA;Familia;14.0;Bronze
1009;78;M;BR;PA;Casal;30.87;Prata
1010;21;F;BR;CE;Amigos;10.91;Prata
1011;20;M;BR;SP;Sozinho;14.34;Bronze
1012;74;F;AR;AP;Amigos;14.91;Bronze
1013;29;F;BR;SC;Casal;36.53;Bronze
1014;74;M;BR;MG;Familia;31.98;Bronze
1015;61;M;PE;PA;Casal;23.98;Prata
1016;18;M;BR;ES;Sozinho;33.61;Bronze
1017;66;F;BR;RR;Sozinho;51.05;Ouro
1018;71;M;BR;AL;Familia;31.94;Bronze
1019;73;M;BR;RJ;Sozinho;24.22;Bronze
1020;73;M;PE;AC;Casal;9.0;Bronze
1021;44;F;BR;RO;Sozinho;52.54;Prata
1022;23;M;AR;ES;Sozinho;23.27;Prata
1023;37;M;BR;SE;Amigos;13.17;Bronze
1024;55;F;CL;MS;Sozinho;15.79;Prata
1025;68;M;BR;RO;Amigos;15.2;Bronze
1026;69;M;BR;AC;Sozinho;59.82;Prata
1027;74;F;BR;RR;Sozinho;36.73;Bronze
1028;63;M;BR;PA;Sozinho;21.26;Bronze
1029;62;F;PT;PB;Casal;5.39;Bronze
1030;46;F;BR;PE;Casal;39.71;Bronze
1031;44;M;BR;PI;Familia;29.59;Bronze
1032;79;F;BR;SE;Familia;24.12;Prata
1033;47;M;BR;PI;Sozinho;9.91;Bronze
1034;25;M;BR;PR;Casal;74.55;Prata
1035;44;F;BR;SC;Sozinho;40.83;Bronze
1036;25;F;BR;RO;Familia;14.06;Prata
1037;72;M;BR;RR;Casal;23.83;Bronze
1038;73;M;PT;CE;Casal;51.79;Prata
1039;20;M;CL;ES;Casal;17.66;Bronze
1040;41;M;US;DF;Sozinho;61.96;Bronze
1041;32;F;BR;SP;Familia;10.63;Bronze
1042;35;F;BR;BA;Casal;27.33;Bronze
1043;20;M;BR;SP;Amigos;52.82;Prata
1044;64;F;PT;RR;Casal;4.63;Bronze
1045;49;M;US;SP;Amigos;26.24;Bronze
1046;67;F;BR;SP;Casal;22.59;Bronze
1047;33;F;BR;PI;Casal;70.2;Prata
1048;30;M;BR;PA;Casal;15.75;Bronze
1049;76;F;AR;BA;Amigos;25.24;Bronze
1050;40;M;BR;BA;Sozinho;33.06;Bronze
1051;48;M;CL;SP;Familia;18.61;Prata
1052;18;F;CO;SE;Amigos;32.35;Bronze
1053;20;M;BR;PA;Sozinho;12.31;Bronze
1054;42;M;BR;PB;Casal;55.92;Bronze
1055;53;F;BR;SE;Familia;59.9;Bronze
1056;28;F;CL;SP;Amigos;10.01;Bronze
1057;27;M;BR;SP;Casal;25.02;Bronze
1058;21;M;CL;RJ;Sozinho;19.02;Bronze
1059;66;M;BR;PE;Sozinho;36.14;Bronze
1060;53;M;PE;AC;Casal;23.64;Prata
1061;61;F;BR;MS;Sozinho;23.63;Bronze
1062;75;M;BR;PE;Casal;21.91;Bronze
1063;65;M;BR;AP;Casal;3.62;Bronze
1064;58;F;BR;AC;Sozinho;11.03;Bronze
1065;19;F;BR;AP;Familia;32.1;Prata
1066;49;M;BR;PA;Casal;31.94;Prata
1067;53;M;BR;AP;Casal;24.7;Bronze
1068;38;M;AR;RJ;Familia;22.47;Prata
1069;44;F;BR;DF;Familia;42.11;Prata
1070;71;M;BR;GO;Casal;14.24;Prata
1071;63;M;AR;PE;Sozinho;14.67;Bronze
1072;63;M;BR;MS;Familia;14.6;Prata
1073;33;M;BR;SP;Familia;17.63;Bronze
1074;44;F;BR;RR;Familia;63.68;Prata
1075;75;F;BR;ES;Sozinho;19.9;Bronze
1076;56;M;BR;TO;Familia;9.41;Bronze
1077;63;M;BR;SP;Sozinho;18.89;Bronze
1078;21;F;BR;PE;Casal;23.99;Prata
1079;59;M;BR;AC;Sozinho;12.92;Bronze
1080;78;M;BR;AC;Sozinho;25.34;Prata
1081;25;M;BR;DF;Sozinho;45.83;Bronze
1082;78;F;BR;CE;Casal;29.1;Bronze
1083;69;F;PT;AC;Casal;31.26;Prata
1084;43;F;BR;RN;Sozinho;9.71;Bronze
1085;75;F;PE;MS;Casal;29.79;Bronze
1086;23;M;BR;PA;Sozinho;37.27;Prata
1087;69;M;US;SC;Sozinho;8.9;Bronze
1088;50;M;PE;AL;Casal;29.96;Prata
1089;77;F;AR;MS;Sozinho;33.5;Bronze
1090;24;F;PT;DF;Familia;19.11;Prata
1091;28;F;CL;RS;Familia;18.59;Prata
1092;44;M;BR;DF;Amigos;12.66;Bronze
